Organization,Mission,Families,Educators,Workspace
Baptist Memorial Hospital North HospitalNorth Mississippi Inc,0.1554612552102752,0.1739884573213164,0.16701621951320922,0.13535322340089528
Southern Pine Electric Cooperative,0.08826724542872899,0.130059384171879,0.11971556345613388,0.0954972857450207
Anderson Regional Medical Center,0.07564518861562497,0.10337297190550698,0.09972717924264451,0.09690038454947525
Coast Electric Power Assn,0.06693378240753745,0.11227968015945466,0.11155212772667855,0.09134232567101885
Baptist Memorial Hospital Golden HospitalGolden Triangle Inc,0.13727562017008466,0.16082753422803886,0.1500128062971383,0.11777596682764868
Rush Medical Foundation,0.20587870513876427,0.2381130560577469,0.22263991216065537,0.18140306580067989
Singing River Electric Cooperative,0.07811536292844967,0.12767373844868402,0.11687366784820796,0.09292526566082293
Pearl River Valley Electric Power Assn,0.18758598230195744,0.23451517411560074,0.21739689332850465,0.18714823930416313
4-County Electric Power Association,0.12331195253607286,0.1743352101661243,0.1541071167325817,0.11690448891837846
Mississippi College,0.10080529797012816,0.1325646397933654,0.08998202015621015,0.10606455815592863
Electric Power Association North Central Miss,0.20423087431470532,0.24895924356010335,0.22508363221377192,0.2123287278719791
Kings Daughters Medical Center,0.10805171062946184,0.13724215662627304,0.12670610140967686,0.10177900414461571
Dixie Electric Power Assn,0.06756354608445858,0.11145694610123669,0.09402469652593604,0.07969997460713996
East Mississippi Electric Power,0.06140518460254907,0.10841158528376815,0.09063995227368316,0.07223463500142269
Methodist Healthcare Olive HealthcareOlive Branch Hospital,0.0908687084473373,0.1327219055732174,0.1109847334903451,0.09052641486937518
Magnolia Electric Power Association,0.3357910546879823,0.374157972187114,0.3598206599566527,0.33550367794296243
Tallahatchie Valley Electric Power Association,0.1267987612042406,0.17139958691692947,0.16427922381066962,0.13285343530518712
University of Mississippi Foundation,0.19436714582196457,0.223271604314226,0.20313516853214975,0.17969996875250593
William Carey University,0.11628466637126411,0.14664225737414116,0.1096914983417201,0.11875917171335881
Employee Health Protection Plan for Sanderson Farms Inc & Associates,0.1821798687979198,0.23192271491711436,0.21080623159626555,0.16136224846053315
Mississippi State University Foundation Inc,0.17081686539260188,0.20781996107389933,0.17827250009552775,0.16415168489377174
Delta Electric Power Assn,0.206979570715226,0.2582356733332426,0.23095434861361452,0.19739190099886816
Baptist Memorial Hospital Union County Inc,0.11249171314659212,0.14069697702196682,0.1274412420484501,0.09524962505215162
Belhaven University,0.15011926912532303,0.16301595867669794,0.13880563715186123,0.1710450905099008
Mississippi Methodist Hospital Rehabilitation Center Inc,0.07895250975752499,0.12137824055711943,0.10499536832809697,0.09064757169573512
Southwest Mississippi Electric,0.3357910546879823,0.374157972187114,0.3598206599566527,0.33550367794296243
Millsaps College,0.09801961242875701,0.14520907754714352,0.10649187212592426,0.10658560943651019
North Mississippi Health Services Inc,0.12265006338849482,0.16138580937778457,0.14109433377622138,0.11064091146138988
Medical Foundation Inc Non Profit Organization,0.1968464195672619,0.23692620659498564,0.21650060100852608,0.16565164961651957
Yazoo Valley Electric Power Assn,0.11096034481784,0.15752306363761248,0.1524538060544809,0.12587650972819042
Medical Foundation of Central Mississippi Inc,0.08671230855000378,0.1298852016896368,0.10018906872997613,0.08581054332796101
Clay County Medical Corporation,0.09630682215660069,0.13064018217922813,0.1198214563210841,0.08952312064034174
North Mississippi Medical Clinics,0.12279672051767276,0.16280106198986977,0.14227481479691362,0.11405035534231911
Mississippi Action for Progress Inc,0.09043816081086709,0.11925360929704809,0.1031228241739004,0.0754613251662355
Monroe Health Services Inc,0.122975075816389,0.16164911150852213,0.1461867501040307,0.11123455182901276
Rush Health Systems Inc,0.10949431425006462,0.14436449803230111,0.13225633903607315,0.09108105554708468
Natchez Trace Electric Power Association,0.4147750643739895,0.43915878772258243,0.444401832938653,0.4169663078535818
Institute of Community Services Incorporated,0.11314728795287166,0.11952686477498864,0.11631289209013251,0.10721156488332018
"Mississippi Food Network, Inc.",0.07135751110190125,0.10368645187620718,0.09541796064853603,0.0784907018985892
Prentiss County Electric Power Assn,0.3690387500009731,0.39921851859000546,0.40601344524703586,0.3601574489457726
Rush Care Inc,0.3139770306371662,0.33553773562003364,0.31891221934917846,0.2926807303906753
Mississippi Bapt Health Systems Inc,0.09426766036182777,0.13430691765615466,0.1055572108580799,0.09786810116357214
Bulldog Club,0.20311941572795744,0.22443539147246727,0.1957220802537053,0.19086741365682647
Laird Hospital Inc,0.3139770306371662,0.33553773562003364,0.31891221934917846,0.2926807303906753
Ole Miss Athletics Foundation,0.19645908721928795,0.23639365100354381,0.19985765152787294,0.16907355523308631
Pontotoc Health Services Inc,0.1126269059427758,0.14675186299479148,0.13347660238713632,0.09892140194053622
Tougaloo College,0.04184410248229531,0.07891172002189417,0.052711795595033806,0.05839537938077677
Winston County Medical Foundation,0.1820331654326519,0.2107713628607245,0.19592233375772794,0.16808478036589414
Twin County Electric Power Assn,0.11087660854982118,0.15367901742092982,0.15144599853077967,0.1207365807150037
Friends of the Children of Mississippi Inc,0.14149541593719617,0.1467080443875255,0.14834839225957575,0.14686316057964866
Independent Healthcare Management Inc,0.23530415361455703,0.267600566283846,0.241680691194192,0.20939046898919889
Tombigbee Electric Power Assn,0.21085068870366008,0.26828039648170254,0.24485619808016523,0.1990251066708364
Southern Mississippi Planning and Development District Inc,0.15843407649440733,0.2012240449641528,0.17732970252741942,0.15595376452558118
Navigator Credit Union,0.09516480674343086,0.11839268046185447,0.11388685612819649,0.08881457507938118
Gulf of Mexico Alliance,0.18831362633130633,0.2451843235524661,0.21645656212779685,0.18415557966000873
North Mississippi Primary Health Care Inc,0.21175973845764595,0.24604191615420123,0.22587214591183147,0.17943273609720412
Webster Health Services Inc,0.11378914731315137,0.15542869360080913,0.1381883810217963,0.10076620502083311
Mississippi Community Education Center,0.12470763009235719,0.16049309409371104,0.11660083229008988,0.09871222842183247
North East Mississippi Electric Power Association,0.20673518494653653,0.2481771383738579,0.23350360092183997,0.21103189350056206
"CREATE Foundation, Inc.",0.10384959322945819,0.1443394077031418,0.12886937535873133,0.12255519791979885
MS Deca Collegiate DecaCollegiate Deca,0.2578834705894143,0.2933135257464037,0.24973570995870864,0.22228356870245203
Delta Health Alliance Inc,0.12740228757920513,0.17253206098253482,0.13726143514607048,0.11731853879882159
Central Mississippi Civic Improvement Association Inc,0.10287871166955953,0.1542516285939921,0.13362853762785898,0.096603828527833
Southeast Mississippi Rural Health Initiative Inc,0.09004782374109155,0.12683703146018588,0.12315174180357003,0.0861544176299549
Comprehensive Medical Plan Trust for Employees of Hancock Bank,0.2255693658250696,0.2618475238718905,0.244390340902645,0.18359756276478734
Central Electric Power Association,0.19635503286982847,0.2335952980642031,0.2140370571164233,0.19213305034148986
Pearl River Valley Opportunity Inc,0.17686599120859192,0.23043556064225923,0.1916552538487235,0.1623911894932436
St Catherines Village Inc,0.08396591042134671,0.09237771608803291,0.10225015411104921,0.1056210502217858
Mississippi Bankers Voluntary Employees Beneficary Assn Trust,0.26914966707444754,0.315571100458228,0.294422931620672,0.2376818839670246
Reformed Theological Seminary,0.18852104370808187,0.21091102425917485,0.1931646788439899,0.2172202218745456
St Andrews Episcopal Day School,0.12138365127192674,0.1587395048791923,0.13237693578265197,0.14236904002876005
Kemper Cah,0.23100781102339252,0.2792837189822759,0.2515416642954912,0.2142064196233674
Ecm Group Health Trust,0.25858075114338364,0.2853296434916178,0.26883380383731004,0.2179204784573412
Mississippi Blood Services Inc,0.1295846943840211,0.17563380782685,0.16910560080612524,0.13718690938464717
Marion Regional Medical Center Inc,0.11209158926875207,0.14389379425213578,0.13142406501841664,0.09950111507474424
Three Rivers Planning & Development District,0.14188446697155843,0.1771847919685987,0.15263989026898395,0.12794475511101677
The Family Resource Center of North Mississippi Inc,0.15357459209803614,0.18612353740592824,0.16469246320161912,0.15160266695857727
Hinds County Human Resource Agency,0.1145441273631771,0.13627988105233924,0.13406646964054203,0.12101613763493302
Coahoma Electric Power Assn,0.15650962604911378,0.19502159217376314,0.18158776188371117,0.16001408683321428
Mississippi Insurance Guaranty Association,0.16173670632378057,0.22077675074739223,0.2018085150478418,0.15915525896806415
American Family Association Inc,0.2734975310828548,0.3113185381338506,0.2974483502761963,0.2932023128257024
Baptist Medical Center Leake CenterLeake Inc,0.1112337817994109,0.15468875051847975,0.13031704153159196,0.10766792173599071
Baptist Memorial Hospital Booneville Inc,0.15225865629747337,0.17129422089999202,0.16530065170335573,0.13393856513873614
Coastal Family Health Center Inc,0.06989691369187756,0.10784377439785464,0.09361748296273531,0.061545033756873035
Canopy Children's Solutions,0.10854340962787812,0.13807157149794147,0.1149912341058359,0.10160713838612434
Rust College,0.2641772901133904,0.26642487716664753,0.23249441386717262,0.24871179964993306
AAA Ambulance Service,0.2687786309897481,0.29925942233600855,0.30115840265209715,0.25434704185368007
Tishomingo Health Services Inc,0.11353696368707855,0.15346072329574745,0.13824883019240297,0.1022849660732491
Rush Hospital Butler HospitalButler Inc,0.23941174039190694,0.28428311067058953,0.2603753431165722,0.22616614953513825
The American Contract Bridge league Inc,0.09188786976993002,0.12909948466585053,0.12093574096102466,0.124597648742237
Family Health Care Clinic Inc,0.21161177139458165,0.2363494881665068,0.2184263660688498,0.18907360942473772
Simpson Community Healthcare Inc,0.09591872736546037,0.12916395897973287,0.12265621361697532,0.10287486756962005
Trustmark Corporation and Subsidiaries Medical Benefits Plan,0.22157381729114578,0.25040059703922357,0.2289231413412276,0.1803895278672768
Jackson Academy Inc,0.09518453619312672,0.1132878434733462,0.09362315630003482,0.11916695988145654
Baptist Medical Center Yazoo CenterYazoo Inc,0.12510721792660728,0.14982960858620986,0.14129585573809744,0.11977315518663212
Phil Hardin Foundation,0.20419965666643192,0.2162529566304996,0.17235304257145334,0.19598750307295265
Alcorn County Electric Power Association,0.21319551558124583,0.24696977001866882,0.2267679835735691,0.21204512798259867
Scott Regional Medical Center Inc,0.19834319098754638,0.23193906425024458,0.21122457216728463,0.17673675046422277
Hope Enterprise Corporation,0.08845883912912145,0.13766646061831267,0.1212831110225242,0.09789247506220522
Mississippi State University Educational Building Corporation,0.08844473838797084,0.11944026101036698,0.11283869996645202,0.08857222232781581
Comprehensive Health Insurance Risk Pool Association,0.10174748221512553,0.13573899920052024,0.1321835182741583,0.08525392076931393
Wilkinson County Industrial Development Authority,0.23117207832311903,0.27437353917767693,0.24608803229698872,0.21868659354509545
Blue Mountain College,0.1412202400455388,0.18054549902344774,0.13771131123356584,0.14841445640054662
Global Outreach International Inc,0.21688147353892429,0.221170400799655,0.22952065765116836,0.2522465693149286
United Methodist Senior Services Health Care Inc,0.1347803301257371,0.157176867684374,0.15088273256656182,0.11714743818867357
South Delta Planning & Development District Inc,0.08441788741640432,0.12701102923791452,0.10476207110557845,0.08614111075171071
Mississippi Organ Recovery Agency,0.11416438148736185,0.15128458480197793,0.1336249661098795,0.11696333201621878
W G Yates & Sons Construction CO & Affl Companies Emplyees Med Ben Pl,0.13064048256385186,0.15959363414852468,0.1548259701224851,0.11657989319639961
Magee Benevolent Association,0.05181034749932378,0.09122557552623878,0.08647390670756627,0.06419567327837006
PHI THETA KAPPA HONOR SOCIETY,0.1549130447119318,0.17794030522131676,0.1358131232275389,0.16459582855841148
Jackson Medical Mall Foundation,0.12388738164110358,0.1717304720416334,0.13944401032391163,0.10669899774083091
State Chartered Credit Unions in Mississippi,0.08998668648263564,0.14320679348619114,0.12688549197461907,0.09655810751367233
Cares Center Inc,0.15391453646324038,0.19805666797965615,0.16474206813396697,0.15112910917754108
Golden Age Inc,0.2766753086580056,0.2839523557004002,0.2866765982581889,0.2690189871922103
Jackson Preparatory School Foundation,0.13061207508260997,0.15754793242929654,0.1211966742722359,0.14798234851172387
North Mississippi Commission On Mental Illness & Mental Retardatio,0.20920327278716422,0.233157076197954,0.2200784763673529,0.18739040053913558
Vhs Public Benefit Corporation,0.13113384106529025,0.159150089936393,0.13747477983904277,0.13068939751640585
Madison Ridgeland MadisonRidgeland Academy,0.18918247214326667,0.18979170401938406,0.20571515020515507,0.2270202506393597
Bolivar County Community Action Program Inc,0.13962077784926052,0.17640060405373548,0.15519535473487356,0.1272128237233432
"Baddour Memorial Center, Inc.",0.14818786498878178,0.18650096024731422,0.1671898856988332,0.16544521747869667
Mississippi Higher Education Assistance Corporation,0.12226694691233142,0.15366404268266565,0.12704480780329175,0.10354896920337497
Pontotoc Electric Power Assn,0.2132608276014929,0.2635589965299697,0.2507142737307283,0.21669804263736114
Ergon Foundation Inc,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Washington County Opportunities Inc,0.1415351985049489,0.1416396445630289,0.12321226498688431,0.12026713325761418
Ajfc Community Action Agency,0.11053054488008474,0.16201950734455184,0.13100944914561818,0.10473884873867201
Mississippi Hospital Association,0.09742382039830488,0.15267626671300472,0.12834467336342503,0.09943577765869849
Aaron E Henry Community Health,0.25086425381486943,0.2881104928089726,0.26856388100356754,0.20695852463269793
